carExIdx,Company,ManuID,Model,ModelInKor,Type,ClassID,Prices,is_unique,is_pegasus,LapTime,Top Speed,Speed,Acceleration,Braking,Handling,length,width,height,Weight,Drive,DriveID,Gears,Seats,Shop,Steal,lengthbackup,widthbackup,heightbackup,Speedbackup,Accelerationbackup,Brakingbackup,Handlingbackup,LapTimebackup,Top Speed backup
26,Lampadati,11,Felon,펠론,Coupes,4,90000,0,0,66788,18467,7780,6000,3000,7727,514,192,143,1800,RWD,2,6,4,Southern S.A. Super Autos,Yes,5.14,1.92,1.43,77.8,60,30,77.27,01:06.8,184.67
25,Ocelot,21,F620,F620,Coupes,4,80000,0,0,70270,19030,7780,6000,3000,7576,472,198,130,1800,RWD,2,6,2,Southern S.A. Super Autos,Yes,4.72,1.98,1.3,77.8,60,30,75.76,01:10.3,190.3
24,Dewbauchee,8,Exemplar,엑셈플러,Coupes,4,205000,0,0,67552,18910,7780,6500,3000,7879,516,189,142,1800,RWD,2,6,4,Legendary Motorsport ,,5.16,1.89,1.42,77.8,65,30,78.79,01:07.6,189.1
23,Enus,40,Cognoscenti Cabrio,코뇨센티 카브리오,Coupes,4,185000,0,0,70120,18145,7780,6500,2000,6970,501,202,136,2100,RWD,2,5,2,Legendary Motorsport ,,5.01,2.02,1.36,77.8,65,20,69.7,01:10.1,181.45
22,Bollokan,39,Prairie,,Compacts,3,25000,0,0,76476,16737,7243,5500,2000,5909,447,188,137,1400,FWD,1,5,2,Southern S.A. Super Autos,Yes,4.47,1.88,1.37,72.43,55,20,59.09,01:16.5,167.37
21,Weeny,30,Issi,이씨,Compacts,3,18000,0,0,76542,16979,7243,5750,2000,6212,375,174,143,1200,FWD,1,5,2,Southern S.A. Super Autos,Yes,3.75,1.74,1.43,72.43,57.5,20,62.12,01:16.5,169.79
20,Karin,5,Dilettante,,Compacts,3,25000,0,0,82165,14243,6975,2500,2000,5333,449,180,159,1400,FWD,1,1,4,Southern S.A. Super Autos,Yes,4.49,1.8,1.59,69.75,25,20,53.33,01:22.2,142.43
19,Dinka,27,Blista,,Compacts,3,,0,0,75993,16898,7243,5750,2000,6212,410,176,147,1200,FWD,1,5,2,Can be stolen / found,Yes,4.1,1.76,1.47,72.43,57.5,20,62.12,01:16.0,168.98
18,Brute,18,Stockade,스타케이드,Commercial,2,2240000,1,1,97814,13800,6439,3000,833,5000,735,273,295,6500,RWD,2,5,4,Warstock Cache & Carry,,7.35,2.73,2.95,64.39,30,8.33,50,01:37.8,138
17,MTL,15,Pounder,,Commercial,2,,1,1,106940,13961,6439,3500,833,5000,1271,307,459,5500,RWD,2,4,2,Cannot be acquired,,12.71,3.07,4.59,64.39,35,8.33,50,01:46.9,139.61
16,Jobuilt,36,Phantom,,Commercial,2,,1,1,94595,13398,6600,5250,2667,5000,931,307,443,12000,RWD,2,5,2,Cannot be acquired,,9.31,3.07,4.43,66,52.5,26.67,50,01:34.6,133.98
15,MTL,15,Packer,,Commercial,2,,1,1,98031,13800,6439,5250,2667,4697,899,307,458,12000,RWD,2,5,2,Cannot be acquired,,8.99,3.07,4.58,64.39,52.5,26.67,46.97,01:38.0,138
14,Maibatsu,12,Mule,뮬,Commercial,2,27000,1,1,110294,11426,5366,2750,833,4545,805,272,375,5500,RWD,2,5,6,Warstock Cache & Carry,,8.05,2.72,3.75,53.66,27.5,8.33,45.45,01:50.3,114.26
13,Jobuilt,36,Hauler,,Commercial,2,,1,1,104188,11990,6170,4000,2667,4697,685,304,459,9000,RWD,2,5,2,Cannot be acquired,,6.85,3.04,4.59,61.7,40,26.67,46.97,01:44.2,119.9
12,HVY,32,Biff,,Commercial,2,,1,1,101835,13720,5902,3000,1000,5000,791,261,376,9000,RWD,2,5,2,Cannot be acquired,,7.91,2.61,3.76,59.02,30,10,50,01:41.8,137.2
11,Vapid,6,Benson,,Commercial,2,,1,1,92309,14766,6975,4000,833,5303,955,303,330,7000,AWD,3,5,2,Cannot be acquired,,9.55,3.03,3.3,69.75,40,8.33,53.03,01:32.3,147.66
10,Shitzu,26,Tropic,트로픽,Boats,1,22000,1,1,100966,10179,8250,7000,0,5200,803,255,387,2000,,,,4,DockTease,,8.03,2.55,3.87,82.5,70,,52,01:41.0,101.79
9,Shitzu,26,Suntrap,선트랩,Boats,1,25160,1,1,124557,8208,7800,6300,0,8700,790,231,347,2500,,,,4,DockTease,,7.9,2.31,3.47,78,63,,87,02:04.6,82.08
8,,,Submersible,,Boats,1,,1,1,293135,3178,4630,4706,0,0,925,412,387,3000,,,,1,Cannot be acquired,,,,,46.3,47.06,,0,,
7,Shitzu,26,Squalo,스쿠알로,Boats,1,196621,1,1,99933,10581,7800,6300,0,6667,887,264,291,3000,,,,2,DockTease,,8.87,2.64,2.91,78,63,,66.67,01:39.9,105.81
6,Speedophile,38,Seashark,씨샤크,Boats,1,16899,1,1,102134,10783,9250,6900,0,700,350,124,184,400,,,,2,DockTease,,3.5,1.24,1.84,92.5,69,,7,01:42.1,107.83
5,,,Police Predator,,Boats,1,3780000,1,1,123214,7805,7407,8235,0,4400,1061,330,360,2500,,,,4,Warstock Cache & Carry,,10.61,3.3,3.6,74.07,82.35,,44,02:03.2,78.05
4,Dinka,27,Marquis,마르퀴즈,Boats,1,413990,1,1,242232,4225,1852,1471,0,10000,1641,444,2182,12200,,,,4,DockTease,,16.41,4.44,21.82,18.52,14.71,,100,04:02.2,42.25
3,Shitzu,26,Jetmax,제트맥스,Boats,1,299000,1,1,93025,11265,9700,6500,0,4300,1083,258,320,2000,,,,2,DockTease,,10.83,2.58,3.2,97,65,,43,01:33.0,112.65
2,Nagasaki,20,Dinghy (2-seater),,Boats,1,,1,1,94694,11507,8900,8700,0,5500,781,298,225,2000,,,,2,Cannot be acquired,,7.81,2.98,2.25,89,87,,55,01:34.7,115.07
1,Nagasaki,20,Dinghy,딩이,Boats,1,166250,1,1,94794,11507,8900,8700,0,5500,781,298,343,2000,,,,4,DockTease,,7.81,2.98,3.43,89,87,,55,01:34.8,115.07
